,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
369,0.1394938229,0.3119176705,74406.2546399684,68472797.43478613,21.4,1
370,0.0766575574,0.1714115092,55895.1597781927,39747486.0446713,22.7,0
371,0.0088014652,0.0196806745,57514.4288905216,69708274.48225312,27.4,0
372,0.046190746,0.1032856481,62049.6035788082,62844379.93707488,23.8,0
373,0.32962154705,0.7370561859,24679.965520133,47746723.27080671,18.82,0
374,0.0231502122,0.0517654482,16259.0303200979,21260432.84880928,25.3,0
375,0.0305179233,0.0682401509,67086.7043438484,65352711.22438599,24.7,0
376,0.32962154705,0.7370561859,70633.6615363428,64565052.73792193,19.11,0
377,0.0732073989,0.1636967205,31498.117566524,24711548.777151804,22.8,0
378,0.0343997255,0.0769201245,58991.3492880092,66254706.70466043,24.44,0
379,0.0068953287,0.0154184238,34560.0714801552,25530353.68974774,27.93,0
380,0.0530340723,0.1185877909,26896.2235401472,1740260.233397844,23.5,0
381,0.32962154705,0.7370561859,70633.6600669459,64565052.782801285,19.11,0
382,0.0231502122,0.0517654482,42101.4205175713,891530.540796032,25.3,0
383,0.0366906138,0.0820427065,63366.1697405376,69970618.05856049,24.3,0
384,0.0334622374,0.0748238376,57369.7654754688,65449032.20655141,24.5,0
385,0.32962154705,0.7370561859,60334.833029346,47747483.48230269,18.76,1
386,0.32962154705,0.7370561859,76061.3671759025,73303267.95724258,18.01,0
387,0.32962154705,0.7370561859,95444.1462080891,46797992.72779407,17.3,0
388,0.32962154705,0.7370561859,9582.6695716707,68433153.44572401,18.64,0
389,0.1160259082,0.2594418179,83508.5670170854,39780434.93065944,21.8,1
390,0.0305179233,0.0682401509,34073.4102106668,28087070.268860817,24.7,0
391,0.0226232491,0.0505871228,84108.5652587818,74098265.92464586,25.35,0
392,0.32962154705,0.7370561859,30748.3116196996,58505275.48174452,15.34,1
393,0.32962154705,0.7370561859,70082.757061938,41270602.112444825,18.53,1
394,0.0160160338,0.0358129403,41118.5423860506,52388010.516726926,26.1,0
395,0.0183888672,0.0411187571,12163.2517136039,19767689.890898235,25.8,0
396,0.0133215567,0.0297879063,89113.6794177443,42259669.46217513,26.5,0
397,0.0384197891,0.0859092601,70947.0380547896,56657833.25138224,24.2,0
398,0.0031517733,0.0070475794,57859.004178373,30261768.790412184,29.63,0
399,0.0224158379,0.0501233372,81821.8295357008,68817846.26832196,25.37,0
400,0.0766575574,0.1714115092,17802.4332520053,36747321.64568395,22.7,0
401,0.2111324448,0.4721064988,74368.3444538864,37912069.58316407,20.5,0
402,0.2272767323,0.5082062231,91297.3714144103,18489212.371839304,20.34,1
403,0.1108038821,0.2477650126,54625.7975509174,57306016.96123198,21.9,0
404,0.02658,0.0594346868,60581.8104589699,57463463.13940642,25.0,0
405,0.1058168859,0.2366137501,114385.73612954916,66799926.224771865,22.0,0
406,0.32962154705,0.7370561859,42909.7474039054,69545452.36998212,17.09,0
407,0.32962154705,0.7370561859,25831.0813248167,15623543.504041636,19.17,0
408,0.0483676488,0.1081533507,32095.6261830329,1864556.974679632,23.7,0
409,0.0278326768,0.0622357573,30736.3431643093,28237098.68153068,24.9,0
410,0.0088014652,0.0196806745,74014.6223872105,62485391.94800712,27.4,0
411,0.0319561887,0.0714562102,79016.6740620301,41137288.41938794,24.6,0
412,0.0192555078,0.0430566244,21505.5876805559,46901944.757147335,25.7,0
413,0.011131533,0.0248908644,56284.4014121506,39036059.83527906,26.89,0
414,0.0481454197,0.1076564312,61967.7982529089,33266877.57852048,23.71,0
415,0.1756123185,0.3926810818,70210.1150723963,50646061.27849743,20.9,0
416,0.022108281,0.0494356193,38539.1226721352,46540241.01322696,25.4,0
417,0.0088014652,0.0196806745,85694.2576388312,54204684.66893036,27.4,0
418,0.0027832677,0.0062235757,20936.456685502,18539614.21300929,29.9,0
419,0.0101054342,0.0225964377,66076.5069357995,60745659.00222168,27.1,0
420,0.008405334,0.0187948982,69843.4975269785,16894083.943550058,27.5,0
421,0.0322518756,0.0721173863,38381.6446305235,33782830.324857235,24.58,0
422,0.32962154705,0.7370561859,49788.5563969218,54110757.162926205,18.37,1
423,0.2016299194,0.4508582062,24279.7505438157,25832146.239333924,20.6,0
424,0.0921626549,0.2060819612,107968.7958419693,73578361.98440686,22.3,0
425,0.0384197891,0.0859092601,50974.9356080646,50389882.151699536,24.2,0
426,0.1529519353,0.3420109247,6364.2867625907,39207250.19808147,21.2,0
427,0.0116025908,0.0259441818,84388.587545637,62190351.36364531,26.8,0
428,0.0152951935,0.0342010925,9768.0578590741,16259805.624992983,26.2,0
429,0.1082816778,0.2421251924,69630.3054098982,29463136.73171171,21.95,0
430,0.32962154705,0.7370561859,114385.73612954916,38520640.315590136,15.84,0
431,0.2783267681,0.6223575734,94844.3169359131,74463127.7095215,19.9,0
432,0.0319561887,0.0714562102,29475.7967983752,12346582.713968534,24.6,0
433,0.0319561887,0.0714562102,55978.326578457,11546992.19667476,24.6,0
434,0.160160338,0.358129403,114385.73612954916,72869460.26899046,21.1,0
435,0.0096506147,0.0215794305,67747.7742187349,71917524.66641201,27.2,0
436,0.0116025908,0.0259441818,28531.3218307677,34655746.956201285,26.8,0
437,0.0228325794,0.0510551996,44824.6516640256,16061594.236680556,25.33,0
438,0.32962154705,0.7370561859,68773.7866369028,36224088.18045132,19.5,1
439,0.0279611466,0.0625230245,81981.7988738515,44531563.57487909,24.89,0
440,0.32962154705,0.7370561859,109096.7165675449,9122396.641599998,16.01,1
441,0.2538370294,0.5675968529,89332.1904249932,51320331.55076223,20.1,0
442,0.0530340723,0.1185877909,34159.7143404133,39183197.76278415,23.5,0
443,0.0766575574,0.1714115092,52954.186946215,11259486.617668252,22.7,0
444,0.0253837029,0.0567596853,54016.4454968167,37352724.92744872,25.1,0
445,0.2111324448,0.4721064988,65041.4904213928,74774041.64515582,20.5,0
446,0.0699125232,0.1563291544,67285.5668933969,70885484.84981102,22.9,0
447,0.0101054342,0.0225964377,33658.7213065677,31109095.000677016,27.1,0
448,0.1034081995,0.2312277636,51556.2064529544,26184795.25801702,22.05,0
449,0.1010543415,0.2259643771,51556.2065242978,26184795.19817787,22.1,0
450,0.32962154705,0.7370561859,46439.0043580796,27161542.804278787,18.0,0
451,0.32962154705,0.7370561859,53035.5104602157,7789954.772654692,17.28,1
452,0.2469192656,0.5521282628,62284.4063363812,28529648.92511039,20.16,1
453,0.2573682542,0.5754929116,35536.2658414016,70673046.88357903,20.07,0
454,0.3122877701,0.6982966825,114385.73612954916,38847918.79214335,19.65,0
455,0.002658,0.0059434687,11782.5930572463,25213394.878181383,30.0,0
456,0.3051792326,0.6824015094,63875.1490435066,70579816.42885016,19.7,1
457,0.2315021222,0.5176544822,72997.918303131,51325348.37517183,20.3,0
458,0.0183888672,0.0411187571,30339.6163785229,32264510.33487633,25.8,0
459,0.0096506147,0.0215794305,71861.25565301,73263932.87282221,27.2,0
460,0.0190789723,0.0426618789,14353.5620332703,39309441.08651016,25.72,0
461,0.0508809225,0.1137732014,98278.3123941114,37340854.97973506,23.59,0
462,0.32962154705,0.7370561859,73247.2581149255,28387829.201883808,17.12,1
463,0.1838886721,0.411187571,65650.4217656626,48674882.58079608,20.8,1
464,0.32962154705,0.7370561859,89979.0242232517,15900605.3565477,19.4,1
465,0.32962154705,0.7370561859,80976.4231441342,1471204.036105892,18.65,1
466,0.2538370294,0.5675968529,34747.4926371919,56039810.38697724,20.1,0
467,0.2597496533,0.580817882,72420.0228819968,71599087.91764876,20.05,0
468,0.0201629919,0.0450858206,17710.0735320262,25430406.170977566,25.6,0
469,0.02658,0.0594346868,57765.3707870071,30008862.50597501,25.0,0
470,0.0133215567,0.0297879063,84795.86648034,63755681.49692777,26.5,0
471,0.2016299194,0.4508582062,66737.0725431336,22169111.613925967,20.6,0
472,0.2401900301,0.5370812349,69780.0641989615,58701001.94471775,20.22,1
473,0.138852907,0.310484539,30359.607480415,71954619.76208569,21.41,0
474,0.1160259082,0.2594418179,31635.8776035862,71990197.1275291,21.8,0
475,0.2368944994,0.5297122041,34747.4919776055,56039810.37201746,20.25,0
476,0.2492039814,0.5572370428,100502.0149493185,73486595.79362956,20.14,1
477,0.2210828104,0.4943561926,51352.9685192372,49024299.40285974,20.4,0
478,0.0175612318,0.0392681082,60184.0213678253,66369050.56501304,25.9,0
479,0.0050647146,0.0113250461,98368.8119186335,60459494.28388376,28.6,0
480,0.0242412481,0.0542050786,16944.470134195,12057620.68001928,25.2,0
481,0.32962154705,0.7370561859,81986.5301546686,21438822.48942713,17.69,1
482,0.32962154705,0.7370561859,33940.2621870822,17231293.355024915,18.8,0
483,0.2694976463,0.602615057,38071.8899424299,12548461.793259757,19.97,1
484,0.063760979,0.1425738833,78976.8613123963,70487708.54157797,23.1,0
485,0.32962154705,0.7370561859,64555.7690091726,65279181.462755285,18.78,1
486,0.022108281,0.0494356193,25408.8986605134,37845193.6655148,25.4,0
487,0.0876102615,0.1959025002,68444.684191103,71360221.63266769,22.41,0
488,0.079534394,0.1778443116,38205.8789449021,57291394.62214734,22.62,0
489,0.32962154705,0.7370561859,54928.1006199187,44414245.88838833,18.78,0
490,0.0384197891,0.0859092601,52157.7137207124,34814419.073960595,24.2,0
491,0.0101054342,0.0225964377,61023.6749359742,56115433.51648222,27.1,0
492,0.0105816886,0.023661375,26019.707853047,25090440.80770242,27.0,0
493,0.0231502122,0.0517654482,60234.4401152188,44074988.30255572,25.3,0
494,0.32962154705,0.7370561859,66440.0871236282,41030375.44427312,17.84,0
495,0.32962154705,0.7370561859,96235.5529922051,65921150.75740693,18.7,0
496,0.0278326768,0.0622357573,22482.2235411053,68146564.10879189,24.9,0
497,0.0699125232,0.1563291544,102151.160818538,32788500.511014797,22.9,0
498,0.1529519353,0.3420109247,48845.2726820779,37964946.82028895,21.2,1
499,0.0121494041,0.0271668934,23308.0155795393,32476796.504149627,26.7,0
500,0.0076657557,0.0171411509,30883.1098507872,14273324.965083588,27.7,0
501,0.0088014652,0.0196806745,27349.4008205585,43555540.81533768,27.4,0
502,0.313729225,0.7015198735,39861.4766731866,45554367.33866457,19.64,0
503,0.0470494961,0.1052058716,42864.9239934601,11098670.642753543,23.76,0
504,0.32962154705,0.7370561859,55538.0671935917,63381977.62522726,18.24,1
505,0.2210828104,0.4943561926,66315.0370607352,31518677.55785068,20.4,0
506,0.0732073989,0.1636967205,106480.8617429513,68759873.56318723,22.8,0
507,0.0146067964,0.0326617897,17919.9726123428,40945553.287425466,26.3,0
508,0.0319561887,0.0714562102,37708.2585436702,42321487.7151963,24.6,0
509,0.2315021222,0.5176544822,66866.9529014104,68519524.61371659,20.3,0
510,0.0384197891,0.0859092601,14953.7719602624,26733371.30553765,24.2,0
511,0.02658,0.0594346868,18884.6265485329,22558390.94266046,25.0,0
512,0.0116025908,0.0259441818,51790.9350041561,12239424.518025212,26.8,0
513,0.32962154705,0.7370561859,33945.1407146664,22195549.506938737,17.75,0
514,0.2874451443,0.6427468824,67939.3869204002,59526402.597482406,19.83,0
515,0.096506147,0.2157943048,11396.2211169821,67265457.99637106,22.2,0
516,0.1756123185,0.3926810818,65340.6595584804,74042532.43034884,20.9,0
517,0.0211132445,0.0472106499,39459.8329146648,52938745.62054654,25.5,0
518,0.0363542322,0.0812905344,19451.0671287853,58162088.82753466,24.32,0
519,0.2469192656,0.5521282628,75745.6060412873,19719145.12776685,20.16,0
520,0.0175612318,0.0392681082,40883.7828438659,32013560.925216846,25.9,0
521,0.1160259082,0.2594418179,59719.4524544249,35895760.76851303,21.8,1
522,0.0022623249,0.0050587123,44523.7496223282,25303143.218089208,30.35,0
523,0.32962154705,0.7370561859,56748.4351099528,48526881.50350066,19.5,0
524,0.0231502122,0.0517654482,30310.6530188946,5009760.921769145,25.3,0
525,0.1638909515,0.3664713084,66337.827404468,40417806.03558089,21.05,1
526,0.1394938229,0.3119176705,59467.9474258132,51975443.91588058,21.4,0
527,0.008405334,0.0187948982,22890.7863199604,49669781.674373016,27.5,0
528,0.0802703167,0.1794898848,39810.8056550753,48441885.34937041,22.6,0
529,0.160160338,0.358129403,72345.0225485927,29309213.61329533,21.1,0
530,0.0092162655,0.0206081961,27359.5506143444,73234822.09970637,27.3,0
531,0.0356906927,0.079806815,35417.9506051308,74325940.64337435,24.36,0
532,0.0319561887,0.0714562102,84736.8408170426,73678799.18188491,24.6,0
533,0.32962154705,0.7370561859,92711.4468259741,71701842.43101248,19.34,0
534,0.2007035141,0.4487867009,37232.2113534904,65268765.995292485,20.61,0
535,0.1332155667,0.2978790628,56852.0095435128,36130657.010260254,21.5,0
536,0.0766575574,0.1714115092,23434.2127104206,31025395.486084983,22.7,0
537,0.0667659413,0.1492931834,57996.9236676143,16302966.615099443,23.0,0
538,0.1108038821,0.2477650126,22829.4382359279,61839977.53408768,21.9,0
539,0.0152951935,0.0342010925,50065.5871008295,29010341.498367507,26.2,0
540,0.1113153296,0.2489086439,29512.0381965172,51035656.93192802,21.89,0
541,0.0193443872,0.0432553648,24771.5036810311,8821499.689582145,25.69,0
542,0.1943367684,0.4345502246,34832.1877944473,43308578.39835072,20.68,0
543,0.0880146521,0.1968067451,47124.6627873434,70555490.0200137,22.4,0
544,0.096506147,0.2157943048,37564.8260299499,52806345.37208387,22.2,0
545,0.0182202771,0.0407417781,41913.4070947327,51756097.99872519,25.82,0
546,0.0073207399,0.016369672,34884.7979675625,5754770.581394485,27.8,0
547,0.0802703167,0.1794898848,73608.0626431159,62332488.66819011,22.6,0
548,0.0350392641,0.0783501764,72779.9650637627,73816334.93074745,24.4,0
549,0.1272198785,0.2844722965,16771.7774456659,39699742.4678925,21.6,0
550,0.32962154705,0.7370561859,86766.6283270916,67093128.78986372,19.1,0
551,0.0015723708,0.003515928,42076.7271593003,16891965.368434686,31.14,0
552,0.0152951935,0.0342010925,62343.3878389868,31278693.71694156,26.2,0
553,0.0483676488,0.1081533507,25338.9499734305,25540086.54212973,23.7,0
554,0.0366906138,0.0820427065,43818.0090172988,43182049.9111649,24.3,0
555,0.0073207399,0.016369672,17827.8932799342,15008753.28504968,27.8,0
556,0.0840533402,0.1879489824,65340.7654469501,35124707.48106131,22.5,0
557,0.32962154705,0.7370561859,72148.0420370279,64784521.78908413,19.33,0
558,0.0258556212,0.0578149266,15529.2164015932,6636431.552315137,25.06,0
559,0.1295850727,0.2897610314,67169.2954545788,65529013.151929066,21.56,0
560,0.0384197891,0.0859092601,58792.7867154354,29860257.20288268,24.2,0
561,0.0242412481,0.0542050786,57694.248128542,41264868.295363896,25.2,0
562,0.022108281,0.0494356193,22513.1694609489,43248332.17958666,25.4,0
563,0.0042516252,0.0095069231,51804.875552315,39779485.23850132,28.98,0
564,0.0062023315,0.0138688349,21969.0397544139,45527087.79307539,28.16,0
565,0.0088014652,0.0196806745,20164.9638917548,6019235.575176776,27.4,0
566,0.0288771931,0.0645713667,96964.8081794474,67836907.64797342,24.82,0
567,0.1394938229,0.3119176705,114385.73612954916,55232480.19948221,21.4,1
568,0.063760979,0.1425738833,14593.4273930687,61666376.94016256,23.1,0
569,0.0334622374,0.0748238376,22613.5527809847,3912624.160509564,24.5,0
570,0.0167708462,0.0375007522,68548.1585376697,65410330.01087988,26.0,0
571,0.1237527837,0.2767196367,63701.8561779739,28264324.47660516,21.66,0
572,0.0732073989,0.1636967205,39139.469224861,45783095.48071425,22.8,0
573,0.3051792326,0.6824015094,33221.7571673609,69202326.0934726,19.7,0
574,0.0160160338,0.0358129403,58533.711313662,65723880.95304807,26.1,0
575,0.0366906138,0.0820427065,88324.6729120744,71046265.81882416,24.3,0
576,0.1952337862,0.4365560173,91607.0295850168,55699463.78849018,20.67,0
577,0.1925550782,0.4305662442,28100.8266859216,56471231.2412135,20.7,1
578,0.0384197891,0.0859092601,16689.4845648395,30035431.087687016,24.2,0
579,0.1058168859,0.2366137501,36021.1644801598,48972302.59407917,22.0,0
580,0.0116025908,0.0259441818,47744.20831608,42225206.27174792,26.8,0
581,0.0921626549,0.2060819612,82087.8568028831,61026601.423475526,22.3,0
582,0.04411182,0.0986370281,74716.0840987337,65185250.83015566,23.9,0
583,0.1925550782,0.4305662442,28100.8268424058,56471231.39081137,20.7,1
584,0.0117099483,0.0261842403,56112.4738007284,15530845.273654856,26.78,0
585,0.32962154705,0.7370561859,12964.9848773642,58393497.74845496,15.94,0
586,0.32962154705,0.7370561859,98361.3109292014,61124316.717628494,18.75,0
587,0.32962154705,0.7370561859,35442.8246333741,68044190.1275301,17.81,0
588,0.2210828104,0.4943561926,71262.8676482389,66497278.6485597,20.4,0
589,0.0253837029,0.0567596853,57908.0330604324,64500921.98606652,25.1,0
590,0.046190746,0.1032856481,60898.0071625146,64766571.66034112,23.8,0
591,0.2325706875,0.5200438667,43892.4453158448,20018499.09743395,20.29,1
592,0.0174002295,0.038908096,21873.4223761519,8053871.819358747,25.92,0
593,0.0192555078,0.0430566244,58091.6284849595,73909913.21548387,25.7,0
594,0.32962154705,0.7370561859,86952.8920460872,21122672.37402643,17.71,1
595,0.1010543415,0.2259643771,81472.3476049901,68945091.41906378,22.1,0
596,0.0766575574,0.1714115092,61344.9007436718,67888127.46037698,22.7,0
597,0.1394938229,0.3119176705,95312.9785364111,62645311.6372033,21.4,1
598,0.1272198785,0.2844722965,72180.2827727327,21751838.55937092,21.6,1
599,0.0384197891,0.0859092601,68500.9455406679,55985359.17082296,24.2,0
600,0.0152951935,0.0342010925,33939.0875721815,20852890.731783483,26.2,0
601,0.0183888672,0.0411187571,77326.4030003359,68693876.7723808,25.8,0
602,0.0840533402,0.1879489824,50228.3712446312,19078833.1680778,22.5,0
603,0.0086807046,0.0194106455,28600.8357739973,36542985.9748901,27.43,0
604,0.1434019235,0.320656449,95312.9789560649,62645311.71200223,21.34,1
605,0.1214940408,0.2716689341,8071.7917427087,24714092.449574564,21.7,0
606,0.1214940408,0.2716689341,22955.6230931086,40737728.21639429,21.7,1
607,0.2210828104,0.4943561926,26777.9172577973,17309562.511815306,20.4,1
608,0.0802703167,0.1794898848,62427.7579226018,16365596.062570684,22.6,0
609,0.0139493823,0.0311917671,9571.7842463457,61013876.61369354,26.4,0
610,0.0076657557,0.0171411509,43167.1300469377,54095679.41800572,27.7,0
611,0.0780827277,0.1745982871,62427.7576414822,16365596.03265111,22.66,0
612,0.32962154705,0.7370561859,56612.6294854388,9042726.111802597,17.92,1
613,0.1289896833,0.2884297004,61712.2327132436,32645981.32798724,21.57,0
614,0.1608996045,0.3597824532,48197.2704234286,45622104.371573135,21.09,0
615,0.0319561887,0.0714562102,55720.0071527587,67884712.03628638,24.6,0
616,0.0661538275,0.1479244553,70818.6950296117,65302143.03038457,23.02,0
617,0.32962154705,0.7370561859,83507.9703369833,67784341.60433772,19.34,0
618,0.0242412481,0.0542050786,21427.9698908564,65606223.97858814,25.2,0
619,0.0134448195,0.0300635304,73154.0908089472,61549143.237916015,26.48,0
620,0.1608996045,0.3597824532,48197.2702235508,45622104.35661335,21.09,0
621,0.32962154705,0.7370561859,67092.9079785127,64508501.60150666,18.04,1
622,0.2658,0.5943468684,78013.5792297149,50026523.24198569,20.0,1
